Absolute Magnitude,Est Dia in KM(min),Relative Velocity km per sec,Miss Dist.(kilometers),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,hazardous
27.9,0.006991252,9.266781505,341621.3438,10,4,0.00202879,4.436,2458000.5,0.40428734,0.198468667,82.30431866,676.0277814,0.898009452,276.3569465,2.116898613,2457920.433,42.63731271,0.532522494,0
26.2,0.015295194,16.61000659,1281974.125,7,7,0.00202889,4.038,2458000.5,0.574053883,3.529200946,227.662633,790.1155392,0.71244189,101.4313022,2.632778843,2458138.13,297.2916209,0.455629566,0
25.3,0.023150212,19.72193791,60689296,6,7,0.00604189,3.986,2458000.5,0.654240913,0.410545896,90.76581751,782.5912821,0.574642825,331.6208586,2.749306403,2458177.769,278.4544441,0.460010235,0
19.5,0.334622375,24.18324655,27172210,27,0,0.139453,3.388,2458000.5,0.710344823,10.5912368,102.4941028,1086.61123,0.599144812,34.91094161,3.537807396,2457735.822,87.68906485,0.331305245,0
25.5,0.021113245,2.663020763,7136854.5,35,1,0.0115803,6.036,2458000.5,0.138943826,2.211585835,210.0934519,369.3537716,0.86748284,288.9949622,1.147444563,2458164.17,200.4744763,0.974675305,0
23.9,0.04411182,10.09142785,60394684,7,6,0.000348636,6.927,2458000.5,0.251732515,16.98444649,323.3705469,282.0131353,0.629753825,37.43206542,1.053478008,2457983.381,21.85245296,1.276536285,0
19.8,0.291443905,12.53448087,30375006,39,0,0.00250782,4.007,2458000.5,0.61101354,4.660296204,263.1251787,789.5940696,0.650336484,85.21931655,2.69341221,2458150.403,291.6545104,0.455930476,1
20.1,0.253837029,7.426843291,34488784,27,0,0.192197,2.762,2458000.5,0.657622319,11.1343612,98.18613129,2162.874171,1.120625923,308.9097345,5.425512944,2458763.202,233.0519352,0.166445189,0
21.6,0.127219879,23.30026209,28596186,17,1,0.104712,6.607,2458000.5,0.480934193,31.72079329,238.2357307,295.1054658,0.450272031,31.33259807,1.284660325,2458020.332,335.8062896,1.219902854,0
23.9,0.04411182,26.54273428,72888536,20,4,0.0180031,6.141,2458000.5,0.350799306,13.75094367,67.52576523,349.8669445,0.6308343,117.7802379,1.31258414,2458071.731,286.7057937,1.028962598,0
21.8,0.116025908,9.518881306,53371308,24,4,0.192926,5.526,2458000.5,0.289655503,13.55560441,207.6940492,430.3035338,0.792355379,343.7485196,1.438549155,2458043.106,324.3553723,0.836618739,0
19.4,0.350392641,25.55118944,55022104,14,6,0.198719,3.991,2458000.5,0.586139436,16.44816632,117.2273102,790.3968705,0.692391778,25.07121153,2.653622983,2458234.094,253.6054424,0.45546739,0
20.8,0.183888672,16.55999149,9179855,8,8,0.0582152,3.074,2456656.5,0.695232033,4.107873171,187.2807608,1444.995114,0.762338674,172.3257781,4.240409362,2456581.074,18.79127249,0.249135791,0
24,0.042126461,3.738672737,27808338,14,0,0.0320389,5.653,2458000.5,0.103895889,7.842869138,94.73594919,419.0202771,0.982010682,51.74501531,1.209722777,2457970.894,25.43625678,0.859146967,0
23.8,0.046190746,12.93676969,54885996,14,6,0.0350984,4.984,2458000.5,0.217465281,7.013639563,111.1315861,538.4932164,1.013658084,346.6565401,1.577046352,2458250.793,192.6712898,0.668532099,0
23.2,0.060891262,19.97013538,40044080,6,7,0.0945389,7.606,2458000.5,0.487219688,14.6116253,267.9638222,235.8343637,0.383063215,355.2488685,1.111000444,2457970.166,46.30440292,1.526495098,0
22.3,0.092162655,10.44203265,47828368,49,0,0.0118552,6.239,2458000.5,0.378708969,2.896738068,247.8412364,341.026061,0.593500623,134.2365147,1.317039182,2457969.69,32.52384467,1.055637798,0
24.4,0.035039264,13.99952751,45603720,24,2,0.00184959,5.934,2458000.5,0.150311606,0.166828118,201.8504404,381.5504099,0.874772962,137.8162472,1.184271197,2458095.081,270.7607458,0.94351884,0
23.1,0.063760979,6.717478097,29428176,4,7,0.034649,6.281,2458000.5,0.280185412,2.652785581,305.8598317,339.7792075,0.685940152,343.5695888,1.219939955,2457869.714,138.5688216,1.059511565,0
24.8,0.029144391,11.23873979,7061279.5,5,9,0.0191264,3.205,2456652.5,0.612340537,3.088749519,95.57093656,1404.200681,0.951343945,313.4531343,3.956798563,2456617.024,9.095227045,0.256373612,0
17.3,0.921626549,11.62300776,45158476,115,0,0.0677359,5.669,2458000.5,0.349359634,9.433081118,33.10335398,408.7761873,0.701346194,55.31527489,1.454518185,2457872.037,113.1348187,0.880677523,0
23,0.066765941,13.95521335,34008692,10,8,0.0653132,5.974,2455707.5,0.085972556,22.48579281,65.77765885,369.5202201,0.921126104,6.746192688,1.094406601,2455534.31,168.7280906,0.974236268,0
26.2,0.015295194,11.76885798,42098284,4,7,0.0204851,6.332,2458000.5,0.117101048,3.905505381,353.5540333,337.4051249,0.837426115,210.4467404,1.059565864,2458076.905,278.4783374,1.066966603,0
21.2,0.152951935,3.976580865,33933316,19,5,0.225613,4.368,2458000.5,0.287860133,10.59557591,150.5418607,711.0187179,1.110248948,275.6834183,2.007815353,2458047.66,336.1219656,0.506315785,0
25.2,0.024241248,12.37433187,42893816,4,6,0.0119773,6.89,2458000.5,0.441694355,19.76759211,243.6149509,279.9754763,0.467612806,41.64832248,1.207501211,2457925.368,96.60735473,1.285826904,0
17,1.058168859,35.67786678,71335144,46,0,0.290978,3.154,2458000.5,0.777696187,23.53691023,348.852036,1157.441755,0.479601712,211.9992368,3.835229466,2457842.85,49.03399857,0.31103077,0
20.5,0.211132445,16.33713685,70860832,28,0,0.00471821,4.598,2458000.5,0.781393222,2.536137198,90.98654568,547.5036124,0.286322843,238.2662184,2.333201088,2458225.412,212.1138074,0.657529908,1
22.2,0.096506147,5.11489639,31694004,19,5,0.204185,3.215,2458000.5,0.538152785,7.017491126,242.4265995,1482.235857,1.175017284,213.8659497,3.913320352,2458139.884,326.1469346,0.242876327,0
21.5,0.133215567,7.437187416,16813850,41,4,0.115533,3.089,2458000.5,0.59019355,8.474175268,85.33903189,1600.003414,1.097135947,6.86277036,4.257274393,2458250.101,303.839971,0.22499952,0
21.2,0.152951935,15.87426449,36620372,42,1,0.00205491,6.22,2457800.5,0.235871947,10.91054041,81.88210072,345.6190053,0.736487878,252.3084441,1.19116777,2457959.665,194.2120549,1.041609386,1
24.7,0.030517923,13.33754274,38351104,23,5,0.0108722,4.331,2458000.5,0.36953413,2.389826095,245.7035612,719.8313452,0.991021628,158.244463,2.152754032,2458056.003,332.2421507,0.500117149,0
28,0.006676594,8.991264487,18204944,8,6,0.000615632,5.99,2458000.5,0.403957411,2.484442826,88.87947254,366.9018879,0.597830827,111.9793428,1.408169543,2458176.955,186.8642121,0.981188737,0
21.2,0.152951935,15.87428057,36620440,49,1,0.00179278,6.22,2458000.5,0.235798261,10.91735517,81.84629404,345.6067108,0.736541432,252.334226,1.191068501,2457959.66,42.54103412,1.04164644,1
16.8,1.160259082,10.25216726,21883276,148,0,0.113146,6.184,2455926.5,0.182717134,18.93368681,108.6003764,347.2134482,0.790140764,148.0354056,1.143438899,2455760.351,172.2677628,1.0368262,0
20.3,0.231502122,15.35156827,55164076,34,0,0.186388,3.923,2458000.5,0.422528336,29.81907778,96.84173891,826.7885175,0.995546046,65.83264885,2.452401646,2458387.779,191.3711032,0.43541969,0
21.7,0.121494041,5.344837741,47232556,21,1,0.177124,4.989,2457800.5,0.111984976,9.839457033,152.618933,539.7404901,1.152067773,232.5054949,1.442635564,2457637.599,108.6525876,0.666987203,0
27,0.010581689,4.957131341,29797702,6,6,0.0111055,5.949,2458000.5,0.153070476,2.405219573,194.7593796,379.5469787,0.868877759,108.7764165,1.182952374,2458014.659,346.5700498,0.948499185,0
26.6,0.012721988,9.275206522,369255.9063,5,7,0.00093191,2.897,2458000.5,0.66620566,2.286797231,105.4513145,1825.837437,0.975861285,348.2896357,4.871219795,2458480.281,265.4016651,0.197169799,0
22.8,0.073207399,6.538779598,9064885,23,5,0.0598057,4.013,2458000.5,0.439936402,4.590728568,60.8851435,844.7901562,0.979499663,67.46077413,2.518316182,2458373.08,201.2284033,0.426141329,0
23.9,0.04411182,8.095008833,14383184,11,8,0.050852,5.169,2456658.5,0.252840662,13.4483444,276.500422,493.6974859,0.91338713,249.9054465,1.531572287,2456720.021,315.1394722,0.729191479,0
27.4,0.008801465,8.314214589,576992.8125,7,4,0.00228233,4.671,2458000.5,0.368887674,0.343006571,130.6115606,607.9184644,0.886348676,27.38990488,1.922497357,2457921.207,46.95609476,0.592184678,0
26.2,0.015295194,19.2480859,72138360,4,7,0.0186425,6.278,2458000.5,0.142835776,1.481179958,357.6233403,342.7207649,0.821533663,344.5043376,1.095330435,2457959.215,43.36660842,1.050417824,0
21.8,0.116025908,5.344828044,47232460,29,1,0.176296,4.989,2458000.5,0.111979036,9.838856175,152.6148032,539.7318026,1.152063117,232.5574154,1.442612378,2458177.421,241.9937946,0.666997939,0
26.7,0.012149404,12.9176268,34798508,4,6,0.00275392,4.886,2458000.5,0.289486296,0.581148874,295.4704052,558.694352,0.943241778,231.3818258,1.71185628,2457814.686,119.7311349,0.644359476,0
23,0.066765941,15.14316799,7051981,11,8,0.0467957,3.644,2456667.5,0.599265169,5.683804829,143.6603635,994.331223,0.781289868,33.63449307,3.117996179,2456713.196,343.4557133,0.362052394,0
22.4,0.088014652,6.792248073,33182322,12,8,0.175181,4.1,2456773.5,0.3906793,11.87719301,43.50315595,805.3727168,1.032234229,100.3256697,2.355913358,2456697.119,34.1422845,0.446998008,0
19.1,0.40230458,23.70033612,66854180,38,0,0.135843,4.559,2458000.5,0.364028377,20.40291322,115.2385787,623.0737752,0.907956625,278.5902747,1.947380286,2457873.534,73.35839294,0.577780697,0
19.7,0.305179233,16.33814675,54525272,28,0,0.265163,3.346,2458000.5,0.521836965,18.41238097,269.8934785,1266.272068,1.095288177,249.0709913,3.485944985,2457967.912,9.264792555,0.284299093,0
26.9,0.011080388,17.12006076,58580628,9,7,0.00942737,4.28,2458000.5,0.376755007,4.401313302,241.9541949,737.8201188,0.995925477,180.4400223,2.200010274,2458121.501,300.960775,0.487923805,0
20.4,0.22108281,7.642081701,20335124,55,1,0.0306929,6.867,2457800.5,0.192643519,9.834744248,263.2807383,288.9467134,0.690576121,10.54402285,1.020133182,2457942.734,182.7899788,1.245904464,1
21.6,0.127219879,9.808554496,60856256,25,1,0.034798,5.154,2458000.5,0.210447943,16.79338166,84.62930679,495.5978209,0.967686636,158.2635961,1.483542837,2457814.455,135.1421327,0.726395446,1
19.7,0.305179233,2.812338929,70879520,29,0,0.315901,3.753,2457800.5,0.361698735,7.150615971,55.02343479,1030.11689,1.274141787,98.47942718,2.718147926,2457767.397,11.56868405,0.349474903,0
22.3,0.092162655,8.707565984,15513067,26,3,0.0752498,5.85,2458000.5,0.215718432,5.403695675,164.669422,390.2114374,0.819608374,217.5177072,1.270478675,2458164.262,208.9168949,0.922576751,0
22.8,0.073207399,28.54745539,33683228,6,8,0.130961,5.029,2457494.5,0.772543328,14.28409559,354.4341415,462.6281692,0.266269309,345.3503253,2.075005684,2457555.396,312.6126625,0.778162732,0
20.4,0.22108281,7.642081699,20335124,56,1,0.0311462,6.867,2458000.5,0.192642622,9.834617743,263.2779736,288.9488555,0.690580301,10.53439142,1.020137456,2457942.726,71.9799933,1.245895227,1
19.7,0.305179233,2.812339081,70879512,32,0,0.317136,3.753,2458000.5,0.361668924,7.15099884,55.02284665,1029.846165,1.273978035,98.45560737,2.717612172,2457767.368,81.49516631,0.349566772,0
23.8,0.046190746,9.751616875,20358154,8,9,0.135876,3.625,2456686.5,0.452538653,16.17131361,126.2129902,1062.640148,1.115694581,348.6020363,2.960189817,2456672.464,4.754966141,0.338778843,0
27,0.010581689,5.558143893,38740544,5,7,0.0299892,5.408,2458000.5,0.191652744,6.854983564,126.6318041,455.9360301,0.937133852,103.3099435,1.381507907,2458165.498,229.7200396,0.789584451,0
17.7,0.766575574,2.335266706,53058800,121,0,0.306679,3.74,2458000.5,0.371427825,7.012588193,354.4759235,1036.204307,1.259659393,105.20887,2.74834301,2457680.628,111.1305503,0.347421833,0
22.7,0.076657557,9.18542884,41408120,16,5,0.0773558,4.486,2458000.5,0.294969009,6.435924291,278.7161428,671.8920099,1.058462738,187.6983901,1.944136445,2458022.948,347.9725501,0.535800389,0
25.3,0.023150212,13.98316107,37440228,4,8,0.0105476,5.862,2456311.5,0.14779024,26.50315577,117.2702674,379.0188692,0.873483636,89.03123195,1.176442749,2456386.82,288.4595396,0.949820785,0
27.4,0.008801465,5.731675609,43335792,6,6,0.00462406,5.505,2458000.5,0.202526093,1.319409478,115.6066312,440.621093,0.903707153,238.5247931,1.362717228,2457862.649,112.627832,0.817028521,0
25,0.02658,7.245713893,1663837.25,8,6,0.00325156,6.127,2458000.5,0.093079935,12.53490068,121.6291641,357.1644083,0.893474528,264.0047493,1.076874486,2458024.865,335.4416574,1.007939178,0
16.5,1.332155667,18.22081172,68224232,75,0,0.0436453,7.557,2458000.5,0.339979716,24.92729628,272.692819,238.7538758,0.497117004,156.6239373,1.009251863,2458103.876,204.1265053,1.507828925,1
20.6,0.201629919,22.12072873,65011724,58,1,0.0351116,7.466,2458000.5,0.347714349,7.217400175,331.530193,247.1908645,0.50279832,7.204913394,1.038852395,2458111.043,199.0089763,1.456364501,1
19.1,0.40230458,17.62338614,61771836,43,0,0.414405,2.992,2458000.5,0.516098804,32.36377324,125.3396499,1582.133963,1.285838959,49.35990913,4.028630064,2458320.134,287.2702701,0.227540783,0
20.9,0.175612319,17.26295924,43244092,29,1,0.0826475,6.789,2458000.5,0.39413076,13.04004626,21.60576514,290.5037693,0.52009315,339.3362995,1.196756348,2458082.304,258.6258314,1.239226606,0
19.1,0.40230458,19.05262943,65655160,38,0,0.0140154,3.195,2458000.5,0.800712019,5.884573501,180.1044582,1143.72091,0.426542388,261.269759,3.854121069,2457816.943,57.77691629,0.314762104,1
28.5,0.005303407,6.772390415,67837832,9,6,0.00167536,4.833,2458000.5,0.373055605,10.42288418,345.8325051,560.6105735,0.834201429,245.8997641,1.826964171,2457918.727,52.51119616,0.642156993,0
26.5,0.013321557,7.43374584,2121874.5,8,7,0.0115732,5.55,2458000.5,0.240346942,3.265515351,127.0167441,432.2371737,0.84989332,87.09563665,1.38768951,2458052.927,316.3349254,0.832876073,0
24.7,0.030517923,6.74667404,5492121.5,11,7,0.0136916,5.268,2458000.5,0.237228542,3.896475239,145.1871136,480.0078014,0.915154346,296.6088083,1.484396231,2458089.761,293.0550079,0.749987811,0
21.7,0.121494041,1.795433502,46640748,10,3,0.276284,4.099,2458000.5,0.273813483,3.475969176,160.3740827,839.4555823,1.264681146,354.824496,2.218394116,2458402.546,187.5829876,0.428849373,0
23.1,0.063760979,15.41151177,8211680,13,8,0.0178293,3.801,2456688.5,0.571000305,4.77792589,292.4264357,911.6430639,0.789359039,280.0975959,2.8906391,2456747.069,336.8715991,0.394891394,0
26.3,0.014606796,5.623061862,7860512,4,8,0.040209,3.911,2456698.5,0.436955316,0.430204963,332.9082188,903.9791244,1.03018727,183.2635072,2.629157357,2456711.244,354.9249491,0.398239285,0
18.1,0.63760979,7.966250002,40484428,132,0,0.230786,4.765,2458000.5,0.128519396,15.17198241,123.6594343,589.8237333,1.199518462,31.86216308,1.553310361,2457887.468,68.98903905,0.610351838,0
17.6,0.802703167,22.56404421,69287920,87,0,0.00294794,3.873,2458000.5,0.689294361,8.744347637,34.29713033,812.7542651,0.529569571,99.40042401,2.879248964,2458324.34,216.5586802,0.442938309,1
15.7,1.925550782,15.69556551,55977888,176,0,0.179354,3.106,2458000.5,0.573943256,13.85645899,331.3609201,1563.332498,1.123145609,143.2089067,4.149136192,2458253.984,301.6283699,0.230277309,0
19.8,0.291443905,7.566371976,37199016,42,0,0.104527,4.608,2458000.5,0.352320502,14.3458407,123.3562381,618.9803183,0.920617215,77.21062958,1.922200007,2457999.293,0.701832252,0.581601691,0
23.9,0.04411182,16.39081042,33644820,6,7,0.029633,5.98,2458000.5,0.196033485,20.9352215,322.8257242,368.3050359,0.808433152,74.81651219,1.202678347,2458102.333,260.4634824,0.977450659,0
22.4,0.088014652,9.409235507,45515704,13,2,0.305843,4.327,2458000.5,0.184559003,18.19707388,329.4039863,723.6865559,1.286354275,163.744004,1.868636164,2458133.276,293.950249,0.497452933,0
25.4,0.022108281,9.323449211,2151724.25,8,7,0.00587239,5.461,2458000.5,0.33251621,3.6942893,141.8598915,442.0465945,0.758031299,279.5536454,1.513278688,2457970.443,24.47833967,0.814393787,0
26,0.016770846,21.55664183,50621420,14,1,0.00523263,3.603,2458000.5,0.564882321,4.153093873,203.3374313,1047.284784,0.878181546,231.8761149,3.158342774,2457714.664,98.25511168,0.343746043,0
19.2,0.384197891,10.25247293,51946484,79,0,0.0128834,5.538,2458000.5,0.539825873,3.559532997,108.6336067,416.292376,0.502098453,284.4565745,1.680112255,2457875.04,108.4948221,0.864776827,1
20.3,0.231502122,5.602077332,72431816,50,0,0.0361452,4.482,2458000.5,0.326886009,2.323961817,136.3376919,671.3072465,1.00995934,103.1657199,1.990897436,2458166.291,271.0917786,0.536267114,1
19.3,0.366906138,26.32716935,17361726,29,0,0.0289041,5.509,2458000.5,0.183693953,50.06224641,155.4809431,394.6616231,0.859549042,101.9155474,1.246398955,2457978.72,19.86718164,0.912173819,1
23,0.066765941,19.79974736,5419523,11,7,0.0359295,4.097,2458000.5,0.641675367,10.38019729,164.9871989,736.1824335,0.571743647,253.5614039,2.619461164,2458133.357,295.0318578,0.489009223,0
23,0.066765941,18.45395507,51314560,10,6,0.0614593,7.297,2458000.5,0.356371754,29.51764056,345.5102907,251.8232243,0.502304032,352.232364,1.058547391,2458124.679,182.4772544,1.429574262,0
21.8,0.116025908,16.63700922,62254696,9,7,0.0262721,5.421,2458000.5,0.206680126,15.16990873,11.54639792,449.0467456,0.910424113,50.43508187,1.384801667,2457996.197,3.450006078,0.801698272,1
19.359,0.357071326,15.56589431,16720462,5,5,0.107487,4.852,2458000.5,0.337054104,23.60939941,340.482013,544.3583793,0.864972718,199.9218486,1.744509365,2457818.546,120.3317254,0.661329032,0
25.061,0.025843717,7.104555272,16710354,3,6,0.0428706,5.994,2458000.5,0.116033003,4.115795097,16.71965951,374.3905923,0.898642701,220.5159877,1.134561489,2457901.903,94.80741622,0.961562623,0
17.6,0.802703167,8.565815406,47967296,132,0,0.0141367,4.818,2458000.5,0.305650154,17.24706305,116.6731884,563.7045499,0.927286106,133.7846002,1.74366172,2457934.201,42.34081074,0.638632418,1
18.9,0.4411182,16.26438837,51953656,68,0,0.16863,6.534,2458000.5,0.505301526,28.58532297,161.1057118,301.7376047,0.435539864,202.4088884,1.325289762,2458104.144,236.3436172,1.193089606,0
19.3,0.366906138,18.74531556,68425064,34,0,0.288564,5.208,2458000.5,0.477011369,36.31489903,157.8058249,447.576815,0.598877988,141.5940294,1.691336189,2458185.437,211.2495145,0.804331207,0
19.1,0.40230458,18.8578856,35293916,45,0,0.117222,3.477,2458000.5,0.600065089,10.39392567,288.1311859,1112.368646,0.840277738,174.7007299,3.361794721,2457799.472,65.05943128,0.323633717,0
19.5,0.334622375,16.49185285,69430664,29,1,0.281585,4.081,2458000.5,0.323027671,33.10868989,341.3030897,759.6349905,1.102999393,249.5683503,2.155625357,2458336.576,200.7294756,0.473911819,0
21.6,0.127219879,13.87071498,51397568,13,0,0.0139591,5.478,2458000.5,0.132046425,16.65684849,195.0647236,440.6242269,0.983580236,350.8573172,1.282854891,2458045.72,323.0543254,0.81702271,1
19.5,0.334622375,23.5042626,27918598,17,0,0.0369778,3.326,2458000.5,0.547945249,36.77516025,335.8908675,1114.059585,0.950745692,176.8977899,3.255584139,2457836.067,53.13520974,0.3231425,1
24.9,0.027832677,20.62606707,28052720,7,8,0.0367322,4.186,2456002.5,0.375088102,30.91721041,175.0209785,719.2199959,0.981735158,35.28128981,2.160260254,2456033.408,344.5294058,0.500542257,0
24.2,0.038419789,3.932130582,11419043,9,6,0.036039,5.118,2458000.5,0.23429945,4.15141936,97.50412046,509.5524468,0.955988355,66.08044971,1.541040947,2458250.771,183.1829393,0.706502348,0
20.7,0.192555078,17.43097119,39785228,16,1,0.121499,3.843,2458000.5,0.652898986,23.89342408,145.0359277,814.0197547,0.592216124,110.7202098,2.820139934,2457596.873,178.5038863,0.442249709,0
25,0.02658,8.647334709,2261038.5,23,5,0.0016083,3.942,2458000.5,0.481696043,3.779921229,172.3184833,869.8288888,0.924289724,320.7048168,2.642303631,2457567.925,179.0316608,0.413874504,0
24.9,0.027832677,4.937599838,33405930,8,6,0.0187586,5.781,2458000.5,0.125340758,8.15864796,206.5499406,400.5667829,0.930157645,101.3979898,1.196745268,2458078.781,289.646602,0.898726543,0
25.4,0.022108281,11.68528495,1668666,15,7,0.00625571,3.657,2458000.5,0.54463687,4.143707779,350.8494929,1019.46166,0.902691827,227.3491634,3.062020149,2457783.704,76.55648501,0.353127552,0
25.3,0.023150212,12.31017059,9841651,5,9,0.0496258,3.215,2456726.5,0.604676173,7.730119827,161.33687,1390.249381,0.963716246,50.05378826,3.911862605,2456759.273,351.5136763,0.258946348,0
25.1,0.025383703,12.53095191,21818060,4,9,0.143223,4.773,2456741.5,0.262093056,22.45609828,3.861196947,570.5082214,0.993368958,107.2497589,1.699027327,2456669.416,45.48626778,0.631016323,0
27.7,0.007665756,16.70243184,52058220,3,7,0.0171873,4.334,2458000.5,0.372576433,9.67253032,145.8925763,712.7579268,0.97976799,334.5363906,2.14337893,2458125.057,297.0887197,0.505080318,0
20.8,0.183888672,9.457580758,57982904,54,0,0.094165,4.922,2458000.5,0.247109948,16.11148979,0.982586609,544.088517,0.982001869,67.15967841,1.62661772,2458235.284,204.6534157,0.661657044,0
18.8,0.46190746,21.0479104,65855244,45,0,0.301821,3.31,2458000.5,0.532875459,36.58268997,332.1085892,1137.125859,0.995954329,278.375554,3.268237514,2457938.885,19.50669694,0.316587647,0
20.9,0.175612319,8.547273901,38354480,29,0,0.112016,5.167,2458000.5,0.161303292,15.62857488,6.79133081,495.8886429,1.028321135,67.62399608,1.423867183,2458103.224,285.4253005,0.725969439,0
20.6,0.201629919,28.07691618,61800220,10,1,0.028236,3.878,2458000.5,0.579206276,2.88671951,127.6874264,866.025175,0.748210814,141.1947903,2.80797727,2457642.778,148.7023502,0.415692304,1
26.1,0.016016034,10.72286308,17705760,11,7,0.0158778,4.308,2458000.5,0.381518031,5.716963326,2.335566792,725.1772265,0.976991674,214.145956,2.182329773,2458213.382,254.3187913,0.496430372,0
20.3,0.231502122,10.60054756,22735972,13,2,0.0449381,7.609,2458000.5,0.271073411,19.19763083,358.6587801,238.2636732,0.54826442,347.462346,0.956041852,2458042.556,296.4561445,1.510931126,1
21.2,0.152951935,11.49659962,67209480,14,1,0.12041,5.824,2458000.5,0.496163489,18.79734333,253.7394029,376.837383,0.514430454,217.3144726,1.527622644,2457831.972,160.9982494,0.955319234,0
26.3,0.014606796,6.840988334,20512182,8,3,0.0157549,6.273,2458000.5,0.120420355,10.8862225,3.209010894,342.0216777,0.841870531,128.5390477,1.07238598,2458064.534,292.5997864,1.052564862,0
23.3,0.058150704,22.86225167,59226104,8,7,0.124031,4.239,2458000.5,0.369202371,27.32968331,168.2349451,711.8973324,0.984243777,300.7603116,2.136388681,2458117.046,301.0637512,0.505690896,0
21.6,0.127219879,20.18458138,40969252,17,5,0.176342,5.846,2458000.5,0.19596565,31.734114,16.3028936,375.4978439,0.818993805,192.4688173,1.218217181,2457874.317,120.9753118,0.958727209,0
22.4,0.088014652,5.848594556,32349592,12,8,0.175181,4.1,2456773.5,0.3906793,11.87719301,43.50315595,805.3727168,1.032234229,100.3256697,2.355913358,2456697.119,34.1422845,0.446998008,0
26.5,0.013321557,7.7699418,7480230,3,9,0.0397748,3.498,2456772.5,0.533489191,2.755043366,214.421029,1159.462381,1.007628714,304.4597803,3.312222804,2456720.915,16.01651031,0.310488728,0
25.6,0.020162992,10.64838601,24145170,6,9,0.131427,3.643,2456771.5,0.538339555,14.17277135,34.18087654,1012.736193,0.911145921,99.35054614,3.036109819,2456697.656,26.24936722,0.355472632,0
25.413,0.02197632,13.81315447,13940999,4,8,0.0567558,4.844,2457836.5,0.217671688,25.79356078,4.531678021,550.0018451,1.027778496,148.7977189,1.599707895,2457807.359,19.07379165,0.654543259,0
18.4,0.555334912,10.95381183,60960384,58,0,0.167138,3.522,2458000.5,0.582839977,23.74996213,86.08572646,1034.571615,0.835110807,86.42599134,3.168680358,2457766.431,81.44903502,0.347970111,0
26.5,0.013321557,13.74907657,23867230,4,8,0.0487075,6.043,2456009.5,0.066507458,24.34128958,0.594298167,360.4203287,0.925233652,327.3579235,1.057071745,2456150.985,218.6795093,0.998833782,0
21.5,0.133215567,8.375286105,39685408,19,2,0.153892,5.251,2458000.5,0.048961303,15.45736398,187.2512846,481.9798712,1.144155813,138.914733,1.2619625,2457896.529,77.65768253,0.746919159,0
24.3,0.036690614,12.32144717,34936996,4,7,0.0250982,5.871,2458000.5,0.225192127,24.29752735,4.195863335,378.2415506,0.793063381,76.83061008,1.25405929,2458159.545,208.6257474,0.951772748,0
18.4,0.555334912,10.9538118,60960384,59,0,0.167138,3.522,2458000.5,0.582839977,23.74996213,86.08572646,1034.571615,0.835110807,86.42599135,3.168680358,2457766.431,81.44903502,0.347970111,0
25.5,0.021113245,4.71766063,20302926,3,9,0.125415,4.467,2456777.5,0.260379149,8.339448748,24.73835056,680.6957627,1.120071018,160.7239081,1.908699779,2456739.445,20.12626465,0.528870635,0
23.5,0.053034072,15.83410863,46713128,10,8,0.0954633,5.259,2456928.5,0.105748687,28.30856036,186.337601,465.4527479,1.051100802,122.7892223,1.299694298,2456869.716,45.46617651,0.773440487,0
19.2,0.384197891,23.70136762,41465740,93,0,0.224056,4.633,2458000.5,0.217754652,46.44804088,21.75193981,550.7280835,1.028573947,85.46625051,1.601224875,2457765.855,153.3830918,0.653680121,0
18.6,0.506471459,14.33817015,29156992,55,1,0.0300973,6.403,2458000.5,0.199204306,21.84487637,177.6126763,323.9053334,0.739153851,295.8524419,1.106894665,2457998.781,1.91019499,1.111435851,1
22.2,0.096506147,10.27937885,55931964,19,0,0.0444964,5.337,2458000.5,0.15709939,19.35361633,213.3148423,461.2946847,0.984834038,126.9142849,1.35193978,2457857.406,111.6722296,0.780412201,0
24.7,0.030517923,5.393630857,12328959,10,6,0.0815638,4.36,2458000.5,0.345858898,4.581402463,130.3180457,711.4440259,1.020233653,85.97637488,2.09907394,2458194.83,261.666283,0.506013104,0
26.9,0.011080388,9.851647247,63821372,4,8,0.0104508,5.851,2457434.5,0.374482176,8.015083851,325.1110289,384.0117441,0.646750951,70.05275003,1.421138807,2457362.182,67.79604007,0.937471329,0
24.5,0.033462237,6.834978799,6050987,10,6,0.0276206,3.636,2458000.5,0.497291117,2.537335125,193.1705274,1064.005863,1.02536925,356.2813638,3.054006643,2457814.862,62.80949058,0.338344,0
28.5,0.005303407,7.695189767,3090684.5,3,9,0.0205477,5.086,2456773.5,0.289645808,6.626100892,214.615557,512.1942965,0.88995044,288.3548662,1.615702232,2456711.866,43.3201597,0.702858276,0
17.6,0.802703167,23.5212829,38973124,51,0,0.141269,3.48,2458000.5,0.423492489,40.8570541,210.6823724,1013.279979,1.138218551,12.17299895,2.810450043,2457781.326,77.86867983,0.355281864,0
24.3,0.036690614,23.33088157,63347856,9,7,0.00774014,5.772,2458000.5,0.290512415,20.30808097,175.2439322,391.7305189,0.743368443,280.8399333,1.352139524,2457881.052,109.7726525,0.918999114,0
